vwap_window,z_window,z_threshold,rsi_long,rsi_short,volume_multiple,atr_stop,max_hold,markov_gate,train_trades,test_trades,test_sharpe,test_net_return,test_max_drawdown,test_win_rate,train_sharpe,gate
120,240,1.5,40,70,1.2,0.8,20,off,77,31,-17.478712,-0.023583,-0.029306,0.2581,-41.84704,no_go
90,360,1.5,35,65,1.2,0.8,10,off,45,21,-17.494735,-0.016716,-0.018909,0.3333,-27.332173,no_go
120,360,2.0,30,65,1.2,0.8,10,off,11,8,-17.507105,-0.010884,-0.012438,0.25,-13.384597,no_go
90,120,2.0,35,65,1.2,1.2,10,off,17,11,-17.524001,-0.015485,-0.015485,0.2727,-20.291099,no_go
120,120,1.5,30,65,1.0,1.2,10,off,24,19,-17.533756,-0.021046,-0.021572,0.2105,-17.991752,no_go
180,360,2.5,30,65,1.2,0.8,10,off,8,8,-17.557572,-0.010957,-0.012511,0.25,-9.398674,no_go
180,360,1.5,35,65,1.2,1.2,10,off,43,24,-17.602091,-0.019052,-0.019052,0.3333,-24.633685,no_go
180,240,1.5,30,65,1.2,1.2,10,off,24,15,-17.607516,-0.017585,-0.017585,0.2667,-19.71207,no_go
60,360,2.0,40,70,1.2,1.2,10,off,23,13,-17.608106,-0.015521,-0.015521,0.3077,-20.645026,no_go
60,120,1.5,40,65,1.0,0.8,20,off,59,38,-17.608673,-0.031064,-0.035454,0.2368,-36.582588,no_go
180,360,2.0,40,65,1.2,1.2,10,off,47,21,-17.611162,-0.019199,-0.019199,0.3333,-25.326876,no_go
120,240,1.5,40,65,1.2,0.8,20,off,84,38,-17.616432,-0.027072,-0.03148,0.2632,-42.59964,no_go
180,120,2.0,30,65,1.2,0.8,20,off,19,14,-17.62288,-0.015828,-0.016109,0.2143,-15.701682,no_go
180,360,2.0,40,70,1.2,1.2,10,off,41,17,-17.631977,-0.016605,-0.016605,0.3529,-22.883285,no_go
180,240,2.5,40,65,1.2,1.2,10,off,16,14,-17.649481,-0.015037,-0.015037,0.3571,-15.75032,no_go
90,120,1.5,35,75,1.2,1.2,10,off,38,14,-17.663506,-0.013092,-0.013092,0.2857,-28.271727,no_go
120,120,2.0,35,75,1.0,0.8,10,off,18,11,-17.735168,-0.010775,-0.010775,0.1818,-22.431576,no_go
180,240,2.0,40,65,1.0,1.2,10,off,55,31,-17.751172,-0.023805,-0.023805,0.3548,-30.725139,no_go
90,240,2.0,35,65,1.2,0.8,10,off,26,15,-17.784281,-0.014155,-0.016043,0.3333,-25.545263,no_go
90,120,2.0,35,65,1.0,1.2,10,off,18,12,-17.801379,-0.015735,-0.015735,0.25,-20.71724,no_go
90,240,1.5,40,70,1.0,0.8,10,off,74,26,-17.862141,-0.021142,-0.021142,0.3077,-39.865806,no_go
120,120,1.5,30,65,1.0,0.8,10,off,24,20,-17.873367,-0.019977,-0.020154,0.2,-17.304146,no_go
180,360,2.5,35,65,1.2,0.8,10,off,20,11,-17.897605,-0.01233,-0.012669,0.2727,-20.875206,no_go
180,240,2.5,40,65,1.2,0.8,10,off,16,14,-17.955069,-0.013188,-0.013188,0.3571,-16.642549,no_go
180,240,1.5,40,70,1.2,1.2,20,off,76,32,-17.970404,-0.026518,-0.032033,0.3125,-35.686123,no_go
90,120,1.5,35,75,1.0,1.2,10,off,39,15,-17.992423,-0.013342,-0.013342,0.2667,-28.884739,no_go
60,120,1.5,40,70,1.2,0.8,20,off,48,25,-18.017723,-0.025455,-0.031167,0.24,-32.017689,no_go
180,240,1.5,40,75,1.0,0.8,20,off,78,32,-18.06552,-0.023372,-0.029497,0.2812,-39.864454,no_go
120,120,2.0,30,65,1.2,1.2,10,off,8,11,-18.147297,-0.015319,-0.015319,0.2727,-14.127922,no_go
120,120,1.5,40,75,1.2,1.2,20,off,78,31,-18.179572,-0.027001,-0.032513,0.2903,-34.004073,no_go
120,120,2.0,40,65,1.0,1.2,10,off,39,23,-18.194561,-0.022914,-0.022914,0.2174,-31.591665,no_go
60,240,2.0,40,70,1.2,0.8,10,off,17,13,-18.197636,-0.013404,-0.013404,0.3077,-18.579064,no_go
180,120,2.0,35,65,1.2,1.2,20,off,36,26,-18.217522,-0.025984,-0.028243,0.2692,-25.041042,no_go
180,360,2.0,40,75,1.0,0.8,10,off,41,16,-18.221461,-0.013951,-0.013951,0.3125,-24.257127,no_go
120,240,2.0,40,65,1.2,1.2,10,off,42,21,-18.241326,-0.019448,-0.019448,0.381,-23.823929,no_go
60,360,1.5,40,75,1.0,1.2,10,off,51,14,-18.2508,-0.014443,-0.014443,0.2857,-27.699885,no_go
60,120,1.5,30,65,1.2,0.8,10,off,13,16,-18.25418,-0.016384,-0.016554,0.25,-15.556345,no_go
180,120,1.5,40,75,1.2,0.8,20,off,83,33,-18.258412,-0.023019,-0.028777,0.2727,-38.208636,no_go
180,120,2.5,30,65,1.0,0.8,10,off,6,7,-18.361851,-0.011232,-0.012786,0.1429,-10.285398,no_go
180,120,2.5,30,65,1.2,0.8,10,off,6,7,-18.361851,-0.011232,-0.012786,0.1429,-10.285398,no_go
180,120,2.5,30,65,1.0,1.2,10,off,6,7,-18.408504,-0.013428,-0.014978,0.1429,-10.008651,no_go
180,120,2.5,30,65,1.2,1.2,10,off,6,7,-18.408504,-0.013428,-0.014978,0.1429,-10.008651,no_go
60,240,1.5,40,70,1.0,0.8,10,off,56,22,-18.417376,-0.021675,-0.021675,0.2273,-30.841263,no_go
90,120,1.5,40,75,1.2,1.2,20,off,67,27,-18.42722,-0.026886,-0.032399,0.2593,-36.561947,no_go
180,360,1.5,40,75,1.2,1.2,10,off,57,24,-18.457183,-0.017529,-0.017529,0.3333,-29.01716,no_go
120,120,1.5,40,75,1.2,0.8,20,off,80,31,-18.465438,-0.025927,-0.031445,0.2581,-38.437245,no_go
60,360,2.0,40,70,1.2,0.8,10,off,24,13,-18.477813,-0.013848,-0.013848,0.3077,-21.454791,no_go
180,120,2.0,35,65,1.0,1.2,10,off,36,27,-18.507998,-0.02431,-0.02431,0.2963,-26.914544,no_go
60,120,2.0,40,75,1.2,1.2,10,off,11,7,-18.518753,-0.012917,-0.014468,0.1429,-16.082346,no_go
90,120,1.5,40,70,1.0,1.2,20,off,79,35,-18.592553,-0.032214,-0.039366,0.2571,-40.446541,no_go
180,240,1.5,35,70,1.2,1.2,10,off,41,18,-18.613842,-0.01648,-0.01648,0.3333,-23.970206,no_go
60,120,2.0,40,75,1.2,0.8,10,off,11,7,-18.645227,-0.012848,-0.014399,0.1429,-15.718939,no_go
120,120,1.5,35,75,1.2,1.2,10,off,40,16,-18.665586,-0.01418,-0.01418,0.3125,-26.91973,no_go
60,120,1.5,30,65,1.2,1.2,10,off,13,16,-18.667659,-0.018729,-0.018729,0.25,-16.154042,no_go
180,240,2.5,35,65,1.2,1.2,10,off,13,13,-18.690649,-0.015833,-0.015833,0.3077,-13.982092,no_go
90,240,2.0,40,65,1.2,1.2,10,off,35,17,-18.71424,-0.019273,-0.019273,0.3529,-24.504137,no_go
120,240,2.0,35,65,1.2,0.8,10,off,26,17,-18.741208,-0.015237,-0.016043,0.3529,-21.173354,no_go
90,360,1.5,40,75,1.0,1.2,10,off,66,17,-18.761417,-0.016347,-0.016347,0.3529,-33.194503,no_go
180,240,1.5,30,65,1.2,0.8,10,off,24,16,-18.776048,-0.017181,-0.01735,0.25,-19.584854,no_go
120,120,2.0,40,65,1.0,0.8,10,off,39,24,-18.779295,-0.022086,-0.022086,0.2083,-32.059443,no_go
120,120,1.5,40,75,1.0,0.8,20,off,87,34,-18.799743,-0.027235,-0.032922,0.2647,-41.2535,no_go
60,120,2.0,40,75,1.0,1.2,10,off,16,8,-18.866801,-0.013167,-0.014718,0.125,-20.447151,no_go
60,120,1.5,40,70,1.2,1.2,20,off,48,25,-18.876898,-0.028491,-0.033994,0.24,-32.028221,no_go
90,120,1.5,40,75,1.2,0.8,20,off,68,27,-18.902056,-0.025977,-0.031494,0.2222,-38.408843,no_go
60,240,1.5,35,65,1.2,1.2,10,off,40,20,-18.92131,-0.020598,-0.02334,0.3,-24.450267,no_go
180,240,1.5,40,70,1.2,0.8,20,off,79,33,-18.921966,-0.025366,-0.031079,0.2727,-38.980208,no_go
180,120,1.5,35,75,1.2,1.2,10,off,43,17,-18.957234,-0.014407,-0.014407,0.2941,-27.378701,no_go
120,360,2.0,40,65,1.2,0.8,10,off,41,18,-18.979424,-0.016437,-0.016437,0.3333,-24.028621,no_go
90,120,1.5,40,70,1.0,0.8,20,off,80,36,-18.9857,-0.031296,-0.036783,0.2222,-42.026662,no_go
120,120,1.5,35,75,1.0,1.2,10,off,41,17,-18.985986,-0.01443,-0.01443,0.2941,-27.587349,no_go
60,120,1.5,40,75,1.0,0.8,20,off,50,24,-18.993202,-0.025803,-0.031513,0.2083,-33.881313,no_go
60,120,2.0,40,75,1.0,0.8,10,off,16,8,-18.997262,-0.013098,-0.014649,0.125,-20.113107,no_go
180,120,1.5,40,70,1.2,1.2,20,off,85,35,-19.006776,-0.028433,-0.033937,0.3143,-33.7606,no_go
180,240,2.0,35,70,1.2,0.8,10,off,29,16,-19.015381,-0.013603,-0.013603,0.3125,-23.770679,no_go
180,120,2.5,35,65,1.0,1.2,10,off,12,8,-19.112884,-0.013984,-0.015533,0.125,-13.64537,no_go
180,120,2.5,35,65,1.2,1.2,10,off,12,8,-19.112884,-0.013984,-0.015533,0.125,-13.64537,no_go
180,120,2.5,40,65,1.0,1.2,10,off,13,8,-19.112884,-0.013984,-0.015533,0.125,-14.907089,no_go
180,120,2.5,40,65,1.2,1.2,10,off,13,8,-19.112884,-0.013984,-0.015533,0.125,-14.907089,no_go
180,360,1.5,40,70,1.0,0.8,10,off,64,32,-19.134162,-0.023951,-0.023951,0.3125,-33.153446,no_go
180,240,1.5,40,65,1.2,1.2,20,off,88,40,-19.151111,-0.032009,-0.034254,0.3,-38.609918,no_go
180,240,2.5,35,65,1.2,0.8,10,off,13,13,-19.184992,-0.013986,-0.013986,0.3077,-14.29086,no_go
180,120,2.5,35,65,1.0,0.8,10,off,12,8,-19.187223,-0.01179,-0.013342,0.125,-13.785892,no_go
180,120,2.5,35,65,1.2,0.8,10,off,12,8,-19.187223,-0.01179,-0.013342,0.125,-13.785892,no_go
180,120,2.5,40,65,1.0,0.8,10,off,13,8,-19.187223,-0.01179,-0.013342,0.125,-15.036314,no_go
180,120,2.5,40,65,1.2,0.8,10,off,13,8,-19.187223,-0.01179,-0.013342,0.125,-15.036314,no_go
180,360,2.0,40,70,1.2,0.8,10,off,42,18,-19.214703,-0.015804,-0.015804,0.3333,-24.880103,no_go
60,240,2.0,40,65,1.2,1.2,10,off,19,16,-19.227414,-0.018942,-0.020186,0.3125,-19.594477,no_go
90,240,1.5,40,75,1.2,1.2,10,off,68,18,-19.235723,-0.017021,-0.017021,0.3333,-35.528438,no_go
120,240,1.5,40,70,1.0,1.2,10,off,74,33,-19.259778,-0.025666,-0.027162,0.3333,-36.415137,no_go
180,120,1.5,35,75,1.0,1.2,10,off,44,18,-19.277299,-0.014657,-0.014657,0.2778,-28.019727,no_go
180,360,1.5,40,75,1.0,1.2,10,off,59,25,-19.333293,-0.018164,-0.018164,0.36,-29.06525,no_go
180,120,2.0,40,65,1.2,1.2,20,off,48,29,-19.363359,-0.028141,-0.030396,0.2759,-29.507352,no_go
90,240,1.5,40,65,1.0,1.2,10,off,82,33,-19.367407,-0.028253,-0.028253,0.3333,-38.768733,no_go
120,360,1.5,40,75,1.2,1.2,10,off,64,23,-19.392191,-0.017729,-0.017729,0.3043,-31.012937,no_go
120,120,2.0,35,70,1.2,1.2,10,off,21,13,-19.392256,-0.016189,-0.016189,0.2308,-23.034686,no_go
60,120,2.0,40,70,1.2,1.2,20,off,13,9,-19.425931,-0.017933,-0.020801,0.1111,-16.540057,no_go
60,240,2.0,40,65,1.2,0.8,10,off,19,16,-19.547842,-0.016364,-0.017899,0.3125,-19.992912,no_go
60,240,1.5,40,65,1.0,1.2,10,off,64,30,-19.560336,-0.027971,-0.029462,0.2667,-31.110453,no_go
60,360,2.0,40,65,1.2,1.2,10,off,25,16,-19.564927,-0.019604,-0.019604,0.3125,-21.861335,no_go
180,240,2.0,40,70,1.2,1.2,10,off,47,23,-19.589722,-0.019647,-0.019647,0.3478,-27.625597,no_go
180,120,1.5,40,75,1.0,0.8,20,off,88,37,-19.61944,-0.025906,-0.033378,0.2703,-39.914077,no_go
120,240,2.0,40,65,1.2,0.8,10,off,43,22,-19.642828,-0.018551,-0.018551,0.3636,-25.763113,no_go
180,240,2.0,30,65,1.2,1.2,10,off,15,12,-19.653971,-0.016906,-0.016906,0.25,-16.757669,no_go
60,120,1.5,35,70,1.2,1.2,10,off,30,15,-19.665625,-0.016626,-0.016626,0.2667,-24.462627,no_go
180,360,2.0,40,65,1.2,0.8,10,off,48,23,-19.713173,-0.01956,-0.01956,0.3043,-27.302083,no_go
60,360,1.5,40,75,1.0,0.8,10,off,53,15,-19.72516,-0.015696,-0.015696,0.2667,-29.579813,no_go
60,120,2.0,40,70,1.2,0.8,20,off,13,9,-19.753384,-0.016799,-0.019671,0.1111,-16.070915,no_go
90,240,1.5,35,70,1.2,1.2,10,off,37,17,-19.785083,-0.018314,-0.018314,0.3529,-26.172622,no_go
60,240,1.5,35,65,1.2,0.8,10,off,41,21,-19.8059,-0.019588,-0.022913,0.2857,-25.327364,no_go
60,360,2.0,40,65,1.2,0.8,10,off,26,16,-19.810201,-0.016806,-0.016806,0.3125,-22.655539,no_go
120,360,2.0,35,65,1.2,0.8,10,off,27,14,-19.853609,-0.014654,-0.01487,0.2857,-21.357251,no_go
180,120,1.5,30,65,1.2,1.2,20,off,26,15,-19.856169,-0.020503,-0.020503,0.2,-18.437497,no_go
90,240,2.0,40,65,1.2,0.8,10,off,36,18,-19.858829,-0.017744,-0.017744,0.3333,-25.49164,no_go
180,120,2.0,35,70,1.2,1.2,10,off,31,19,-19.885813,-0.018235,-0.018235,0.3158,-23.760184,no_go
60,120,1.5,40,65,1.2,0.8,20,off,52,34,-19.896541,-0.031978,-0.036365,0.2353,-33.542043,no_go
180,120,1.5,35,65,1.2,1.2,20,off,59,29,-19.907368,-0.029732,-0.031983,0.2759,-28.791938,no_go
180,120,2.0,35,65,1.2,0.8,20,off,36,27,-20.020837,-0.026264,-0.029414,0.2222,-24.552201,no_go
120,240,1.5,40,65,1.0,1.2,10,off,83,39,-20.146318,-0.030152,-0.030152,0.3333,-37.674139,no_go
90,240,1.5,40,75,1.0,1.2,10,off,70,19,-20.202104,-0.017657,-0.017657,0.3684,-36.525254,no_go
180,120,1.5,35,65,1.2,0.8,20,off,60,30,-20.217379,-0.027535,-0.030681,0.2333,-31.12156,no_go
180,120,1.5,40,70,1.2,0.8,20,off,87,37,-20.238546,-0.027649,-0.03338,0.2703,-37.542391,no_go
90,120,1.5,40,75,1.0,1.2,20,off,75,29,-20.268819,-0.029721,-0.035217,0.2414,-39.955938,no_go
90,120,2.0,40,70,1.2,0.8,10,off,24,11,-20.310558,-0.016853,-0.017189,0.1818,-24.137817,no_go
120,240,1.5,35,75,1.0,0.8,10,off,40,15,-20.372874,-0.01347,-0.01347,0.2667,-28.669984,no_go
120,240,1.5,35,75,1.2,0.8,10,off,40,15,-20.372874,-0.01347,-0.01347,0.2667,-28.669984,no_go
120,120,1.5,35,65,1.2,1.2,20,off,53,31,-20.462922,-0.030677,-0.032925,0.2903,-28.880732,no_go
180,120,1.5,40,65,1.0,1.2,20,off,104,47,-20.488942,-0.036095,-0.038707,0.2979,-38.999254,no_go
120,120,2.0,35,70,1.2,0.8,10,off,21,13,-20.489005,-0.015221,-0.015221,0.2308,-23.456008,no_go
120,120,2.0,30,65,1.2,0.8,10,off,8,12,-20.498074,-0.015682,-0.015682,0.25,-14.258065,no_go
60,120,1.5,35,70,1.2,0.8,10,off,30,15,-20.505678,-0.015275,-0.015275,0.2667,-24.060683,no_go
90,120,1.5,35,65,1.0,1.2,10,off,49,32,-20.525327,-0.029167,-0.029167,0.25,-32.23282,no_go
90,240,1.5,40,65,1.0,0.8,10,off,84,35,-20.552513,-0.027958,-0.029741,0.2857,-41.106775,no_go
90,360,1.5,40,70,1.2,1.2,10,off,67,20,-20.586431,-0.021435,-0.021435,0.35,-33.687755,no_go
120,120,1.5,35,65,1.2,0.8,20,off,54,32,-20.588156,-0.028017,-0.031162,0.25,-31.085441,no_go
90,120,2.0,40,70,1.0,0.8,10,off,30,12,-20.603633,-0.017102,-0.017439,0.1667,-27.742226,no_go
90,120,2.0,40,70,1.2,1.2,10,off,24,11,-20.651131,-0.018988,-0.019324,0.1818,-23.981732,no_go
180,120,1.5,30,65,1.2,0.8,20,off,26,16,-20.708191,-0.019404,-0.019685,0.1875,-18.107298,no_go
60,120,1.5,40,65,1.2,1.2,20,off,52,34,-20.719373,-0.035337,-0.038315,0.2353,-33.646561,no_go
120,120,2.0,40,75,1.2,1.2,10,off,31,13,-20.736484,-0.014588,-0.014588,0.1538,-28.554262,no_go
120,360,1.5,40,75,1.0,1.2,10,off,64,23,-20.794172,-0.018766,-0.018766,0.3043,-31.012937,no_go
180,360,1.5,35,70,1.2,0.8,10,off,36,17,-20.804472,-0.015414,-0.015414,0.2941,-24.267802,no_go
90,360,1.5,40,65,1.2,1.2,10,off,73,26,-20.815957,-0.025941,-0.027435,0.3462,-33.97972,no_go
120,360,1.5,35,65,1.2,0.8,10,off,47,24,-20.909964,-0.020721,-0.022517,0.2917,-28.054574,no_go
90,120,2.0,40,70,1.0,1.2,10,off,30,12,-20.916203,-0.019237,-0.019573,0.1667,-27.623643,no_go
180,240,1.5,40,65,1.2,0.8,20,off,91,42,-20.945605,-0.032511,-0.035641,0.2619,-41.923879,no_go
180,240,1.5,40,70,1.0,1.2,10,off,78,35,-21.051387,-0.027789,-0.029605,0.3143,-34.814152,no_go
120,120,2.0,40,75,1.0,1.2,10,off,34,14,-21.079769,-0.014838,-0.014838,0.1429,-29.672391,no_go
120,360,1.5,40,70,1.0,0.8,10,off,68,31,-21.093595,-0.026039,-0.026039,0.2581,-34.064411,no_go
90,120,1.5,35,75,1.2,0.8,10,off,38,14,-21.129593,-0.014016,-0.014016,0.2143,-28.762466,no_go
180,360,1.5,40,65,1.0,0.8,10,off,75,40,-21.208946,-0.0299,-0.0299,0.3,-35.379941,no_go
90,120,1.5,40,65,1.0,1.2,20,off,85,46,-21.21572,-0.04061,-0.042836,0.2609,-42.402549,no_go
60,120,2.0,40,65,1.2,1.2,20,off,15,13,-21.232315,-0.021944,-0.021944,0.1538,-17.903001,no_go
60,360,1.5,40,65,1.2,1.2,10,off,58,23,-21.238954,-0.025665,-0.027159,0.3043,-27.888162,no_go
120,360,1.5,35,70,1.2,0.8,10,off,38,17,-21.247052,-0.015838,-0.015838,0.2941,-26.000803,no_go
60,360,1.5,40,70,1.2,1.2,10,off,52,17,-21.254871,-0.021158,-0.021158,0.2941,-27.501239,no_go
180,240,2.0,35,65,1.2,1.2,10,off,34,22,-21.265606,-0.021665,-0.021665,0.3182,-24.639345,no_go
180,120,2.0,40,75,1.0,1.2,10,off,41,19,-21.319912,-0.017143,-0.017143,0.2632,-29.068966,no_go
180,120,2.0,40,75,1.2,1.2,10,off,39,19,-21.319912,-0.017143,-0.017143,0.2632,-27.847751,no_go
120,120,1.5,40,70,1.2,0.8,20,off,84,36,-21.334768,-0.032161,-0.037644,0.25,-38.885612,no_go
180,120,2.0,35,65,1.0,0.8,10,off,36,28,-21.335886,-0.025944,-0.025944,0.25,-27.277825,no_go
180,240,2.0,40,65,1.0,0.8,10,off,57,33,-21.34504,-0.027101,-0.027101,0.303,-32.973296,no_go
90,360,1.5,40,75,1.2,0.8,10,off,67,17,-21.357557,-0.016928,-0.016928,0.2941,-35.021263,no_go
120,240,1.5,35,65,1.2,1.2,10,off,48,25,-21.366338,-0.024864,-0.024864,0.32,-28.380391,no_go
180,240,2.0,40,75,1.2,0.8,10,off,47,20,-21.371725,-0.016313,-0.016313,0.3,-28.989265,no_go
90,240,1.5,35,65,1.2,1.2,10,off,44,25,-21.408208,-0.025041,-0.025041,0.32,-27.041361,no_go
180,240,1.5,35,65,1.2,1.2,10,off,53,26,-21.437497,-0.024777,-0.024777,0.3077,-28.055244,no_go
180,240,1.5,35,70,1.2,0.8,10,off,42,18,-21.49054,-0.015969,-0.015969,0.2778,-26.236826,no_go
90,120,1.5,35,75,1.0,0.8,10,off,39,15,-21.492409,-0.014266,-0.014266,0.2,-29.343466,no_go
90,120,1.5,35,65,1.0,0.8,10,off,49,33,-21.526787,-0.028131,-0.028131,0.2121,-32.513665,no_go
180,120,2.0,30,65,1.2,1.2,10,off,19,13,-21.57721,-0.019463,-0.019463,0.2308,-18.789457,no_go
120,120,1.5,40,70,1.2,1.2,20,off,82,36,-21.636484,-0.035195,-0.040661,0.2778,-34.617338,no_go
180,360,1.5,35,65,1.2,0.8,10,off,44,25,-21.641328,-0.021415,-0.021415,0.28,-26.159738,no_go
120,240,1.5,35,70,1.2,1.2,10,off,41,19,-21.646004,-0.020353,-0.020353,0.3158,-27.512286,no_go
180,120,2.0,40,65,1.0,1.2,10,off,50,30,-21.66916,-0.029302,-0.029302,0.2667,-32.244687,no_go
180,120,2.0,40,65,1.2,0.8,20,off,49,30,-21.69518,-0.029102,-0.032242,0.2333,-30.152593,no_go
120,120,2.0,40,75,1.2,0.8,10,off,31,13,-21.716397,-0.014483,-0.014483,0.1538,-29.339832,no_go
90,120,1.5,40,75,1.0,0.8,20,off,76,30,-21.720561,-0.030776,-0.036266,0.2,-41.618709,no_go
60,240,1.5,40,65,1.0,0.8,10,off,65,31,-21.735786,-0.029602,-0.031382,0.2258,-32.079268,no_go
90,120,1.5,40,70,1.2,0.8,20,off,72,32,-21.764945,-0.03221,-0.037692,0.2188,-38.848631,no_go
180,240,2.0,30,65,1.2,0.8,10,off,15,13,-21.785735,-0.016732,-0.016732,0.2308,-16.905098,no_go
90,240,1.5,40,75,1.2,0.8,10,off,70,18,-21.810268,-0.016824,-0.016824,0.2778,-38.120414,no_go
60,240,1.5,40,75,1.0,1.2,10,off,52,17,-21.816092,-0.018361,-0.018361,0.2353,-28.81483,no_go
60,360,1.5,40,70,1.2,0.8,10,off,54,17,-21.82432,-0.018936,-0.018936,0.2941,-29.321036,no_go
90,120,1.5,40,70,1.2,1.2,20,off,71,32,-21.884533,-0.035081,-0.040547,0.25,-37.100957,no_go
60,240,1.5,40,75,1.2,1.2,10,off,49,15,-21.918609,-0.018422,-0.018422,0.2,-27.232753,no_go
180,120,2.0,35,75,1.0,0.8,10,off,27,16,-21.930424,-0.015069,-0.015069,0.25,-23.344129,no_go
180,120,2.0,35,75,1.2,0.8,10,off,27,16,-21.930424,-0.015069,-0.015069,0.25,-23.344129,no_go
60,360,1.5,40,65,1.2,0.8,10,off,60,24,-21.941378,-0.023803,-0.025593,0.2917,-29.539827,no_go
90,120,1.5,30,65,1.2,1.2,10,off,17,19,-22.033221,-0.023104,-0.023104,0.2105,-17.481841,no_go
120,120,1.5,30,65,1.2,1.2,20,off,22,18,-22.074675,-0.023455,-0.023455,0.2222,-17.780235,no_go
120,120,2.0,40,75,1.0,0.8,10,off,34,14,-22.076794,-0.014733,-0.014733,0.1429,-30.114431,no_go
60,120,2.0,40,65,1.2,0.8,20,off,15,13,-22.109135,-0.02134,-0.021793,0.1538,-17.466195,no_go
60,120,2.0,40,70,1.2,1.2,10,off,13,9,-22.140841,-0.019652,-0.021192,0.1111,-16.318391,no_go
120,360,1.5,40,65,1.0,0.8,10,off,79,38,-22.156078,-0.030871,-0.032648,0.2632,-36.255433,no_go
120,120,1.5,35,75,1.2,0.8,10,off,41,16,-22.171482,-0.015255,-0.015255,0.25,-29.337232,no_go
90,120,1.5,40,65,1.0,0.8,20,off,86,48,-22.402426,-0.041095,-0.044008,0.2292,-43.813262,no_go
60,120,2.0,40,70,1.2,0.8,10,off,13,9,-22.441183,-0.018128,-0.019671,0.1111,-15.962576,no_go
180,120,1.5,40,70,1.0,1.2,10,off,90,39,-22.484862,-0.029904,-0.031195,0.2821,-36.349249,no_go
180,120,1.5,35,75,1.2,0.8,10,off,44,17,-22.489908,-0.015482,-0.015482,0.2353,-29.506649,no_go
90,240,1.5,35,70,1.2,0.8,10,off,38,17,-22.504957,-0.017761,-0.017761,0.2941,-28.56016,no_go
120,120,1.5,35,75,1.0,0.8,10,off,42,17,-22.520903,-0.015505,-0.015505,0.2353,-29.943455,no_go
120,120,1.5,40,65,1.0,1.2,20,off,100,49,-22.537303,-0.042123,-0.045954,0.2857,-41.536974,no_go
180,120,1.5,35,65,1.0,1.2,10,off,62,31,-22.736686,-0.030984,-0.030984,0.2581,-32.784006,no_go
180,240,2.0,40,75,1.0,0.8,10,off,47,22,-22.783475,-0.018739,-0.018739,0.3182,-28.989265,no_go
60,120,1.5,35,65,1.2,0.8,10,off,34,24,-22.82454,-0.023229,-0.023439,0.25,-26.075681,no_go
180,120,1.5,35,75,1.0,0.8,10,off,45,18,-22.838888,-0.015731,-0.015731,0.2222,-30.096125,no_go
120,120,1.5,30,65,1.2,0.8,20,off,22,19,-22.919464,-0.02213,-0.02241,0.2105,-16.799596,no_go
180,360,1.5,40,70,1.2,1.2,10,off,60,28,-22.998047,-0.025745,-0.025745,0.3214,-29.993745,no_go
180,120,1.5,40,65,1.0,0.8,20,off,106,51,-23.024097,-0.038567,-0.04342,0.2549,-42.720456,no_go
120,240,1.5,40,70,1.0,0.8,10,off,77,35,-23.127551,-0.029751,-0.030718,0.2857,-39.305097,no_go
90,120,1.5,30,65,1.2,0.8,10,off,17,20,-23.158935,-0.02223,-0.022398,0.2,-16.82064,no_go
120,120,2.0,40,70,1.2,1.2,10,off,34,16,-23.160508,-0.02072,-0.02072,0.1875,-29.323883,no_go
60,120,1.5,35,65,1.2,1.2,10,off,34,24,-23.185153,-0.026302,-0.026302,0.25,-26.546331,no_go
90,120,2.0,40,65,1.2,0.8,10,off,26,15,-23.19151,-0.022012,-0.022012,0.2,-25.043624,no_go
90,240,1.5,40,75,1.0,0.8,10,off,72,20,-23.19303,-0.019249,-0.019249,0.3,-39.077538,no_go
90,360,1.5,40,75,1.0,0.8,10,off,68,18,-23.285124,-0.019753,-0.019753,0.2778,-35.41865,no_go
90,120,2.0,40,65,1.0,0.8,10,off,33,16,-23.447183,-0.02226,-0.02226,0.1875,-28.91109,no_go
180,120,1.5,35,70,1.2,1.2,10,off,47,21,-23.451696,-0.022649,-0.022649,0.2857,-28.047911,no_go
60,240,1.5,40,75,1.2,0.8,10,off,50,15,-23.545266,-0.018513,-0.018513,0.2,-28.523419,no_go
120,360,1.5,40,65,1.2,1.2,10,off,75,33,-23.663661,-0.030429,-0.031916,0.303,-33.645658,no_go
90,240,1.5,35,65,1.2,0.8,10,off,45,26,-23.683212,-0.0246,-0.02643,0.2692,-29.174758,no_go
180,120,2.0,30,65,1.2,0.8,10,off,19,14,-23.701499,-0.019231,-0.019231,0.2143,-18.752445,no_go
180,360,1.5,40,65,1.2,1.2,10,off,68,35,-23.7223,-0.030714,-0.030714,0.3143,-31.584711,no_go
90,120,2.0,40,65,1.2,1.2,10,off,26,15,-23.773301,-0.025178,-0.025178,0.2,-24.989314,no_go
120,120,1.5,40,65,1.0,0.8,20,off,102,51,-23.780738,-0.042547,-0.045629,0.2549,-43.765439,no_go
120,360,1.5,40,70,1.2,1.2,10,off,66,27,-23.806993,-0.025944,-0.025944,0.2963,-31.932832,no_go
90,360,1.5,40,65,1.2,0.8,10,off,75,27,-23.833041,-0.026449,-0.028235,0.2963,-36.004533,no_go
180,240,1.5,40,65,1.0,1.2,10,off,92,43,-23.835832,-0.03599,-0.03599,0.3023,-38.319824,no_go
